customer_id,total_revenue,total_orders,total_items,first_purchase,last_purchase,avg_order_value
16186,8718.43,26,6594,2009-12-09 15:36:00,2011-11-17 12:43:00,17.26
17576,8711.95,41,4583,2009-12-03 16:54:00,2011-12-01 17:56:00,9.8
12957,8706.97,13,4686,2009-12-11 12:01:00,2011-11-30 09:53:00,17.77
13758,8698.13,15,4667,2009-12-01 10:06:00,2011-11-28 11:11:00,30.52
13263,8676.2,39,5372,2010-10-22 17:07:00,2011-12-08 13:59:00,4.55
15497,8657.39,9,2937,2009-12-18 15:08:00,2011-11-22 11:51:00,71.55
13756,8655.95,23,5138,2009-12-15 15:18:00,2011-12-07 16:44:00,25.24
16945,8548.16,33,5889,2009-12-09 11:33:00,2011-11-18 11:39:00,18.03
15281,8543.57,16,5233,2010-10-08 12:14:00,2011-10-12 09:10:00,16.37
13269,8537.32,28,6366,2009-12-02 11:47:00,2011-12-08 14:53:00,17.57
15270,8524.86,21,4010,2009-12-17 15:02:00,2011-11-24 09:24:00,50.74
12798,8510.93,4,8455,2010-10-14 12:27:00,2011-11-29 15:52:00,257.91
13209,8509.51,13,5781,2010-01-24 14:30:00,2011-11-09 13:54:00,23.25
15786,8501.62,5,5957,2010-06-21 10:13:00,2011-10-24 14:13:00,18.28
13148,8497.82,26,4487,2009-12-07 15:26:00,2011-11-10 15:23:00,11.14
14286,8479.76,7,8795,2009-12-04 08:40:00,2011-11-16 10:34:00,16.99
18139,8438.34,6,5557,2011-11-21 14:06:00,2011-11-22 10:44:00,53.07
13047,8428.53,24,3328,2009-12-16 11:43:00,2011-11-08 12:06:00,22.3
14160,8421.47,7,4661,2010-01-10 12:06:00,2010-04-08 14:30:00,78.71
17396,8409.6,14,2313,2010-09-24 13:04:00,2011-10-31 14:12:00,178.93
15984,8393.02,30,5730,2009-12-01 13:38:00,2011-12-07 12:16:00,11.99
14676,8356.79,12,8792,2010-03-10 09:30:00,2011-11-08 13:29:00,62.83
14057,8346.66,22,6438,2009-12-03 13:17:00,2011-11-16 10:32:00,18.67
17611,8337.53,28,5341,2009-12-01 13:29:00,2011-12-02 13:29:00,7.5
13206,8308.19,13,7086,2009-12-07 13:48:00,2010-11-04 16:50:00,14.68
12643,8304.82,12,4665,2010-04-07 14:16:00,2011-08-03 12:56:00,162.84
17686,8296.81,9,3583,2010-06-24 09:49:00,2011-12-02 15:39:00,19.34
12637,8283.81,12,4257,2010-06-14 13:36:00,2011-10-03 13:46:00,13.49
15998,8274.14,16,5350,2009-12-01 11:45:00,2011-11-03 12:45:00,5.81
15034,8231.2,14,4748,2010-05-11 13:30:00,2011-11-24 12:11:00,10.95
13381,8224.37,12,5125,2009-12-01 15:19:00,2011-11-08 11:58:00,23.1
13139,8202.98,8,4614,2010-09-28 09:12:00,2011-11-23 13:54:00,30.95
16722,8189.56,22,7986,2009-12-03 19:23:00,2011-11-22 13:28:00,21.67
17365,8184.49,15,8015,2010-02-01 11:56:00,2011-11-27 12:13:00,10.31
13426,8167.38,22,4868,2009-12-09 15:16:00,2011-12-09 08:59:00,23.81
13715,8153.04,17,4800,2010-03-11 15:33:00,2011-03-03 19:21:00,15.92
14056,8152.71,23,4252,2011-02-28 15:19:00,2011-12-08 13:36:00,7.49
16672,8134.94,20,2832,2011-03-18 10:15:00,2011-12-07 16:29:00,71.36
17593,8092.32,11,5595,2009-12-04 14:35:00,2011-12-06 10:30:00,19.83
15955,8085.98,22,3967,2010-02-23 16:36:00,2011-11-15 14:15:00,23.64
17426,8077.77,13,5187,2010-02-17 13:39:00,2011-12-01 18:07:00,18.92
16767,8056.76,15,7102,2010-04-28 16:49:00,2011-11-09 09:42:00,25.1
16670,8030.15,20,4534,2009-12-10 15:28:00,2011-11-23 09:34:00,16.56
14525,8026.54,17,5106,2009-12-13 14:01:00,2011-11-20 11:37:00,15.26
18041,8018.77,38,7316,2010-01-14 10:04:00,2011-11-28 11:39:00,9.64
16556,8012.58,17,4353,2009-12-07 10:51:00,2011-10-04 11:36:00,16.62
13869,7996.87,10,4302,2010-01-17 14:53:00,2011-08-08 13:53:00,9.54
13174,7995.36,12,3794,2009-12-04 15:40:00,2011-11-23 14:35:00,8.52
12428,7956.46,9,3536,2011-03-01 09:33:00,2011-11-14 08:22:00,27.06
16303,7928.27,7,3859,2010-03-18 14:12:00,2011-11-14 10:49:00,27.72
14291,7904.1,23,6146,2009-12-09 10:46:00,2011-12-08 10:26:00,16.0
13871,7885.85,17,3502,2009-12-20 13:09:00,2011-11-17 10:49:00,19.62
14159,7860.8,20,6520,2009-12-03 12:31:00,2011-11-20 12:36:00,4.28
15622,7852.61,17,4091,2010-03-04 10:29:00,2011-10-27 16:44:00,18.43
17085,7847.67,28,3583,2009-12-06 12:16:00,2011-08-08 14:15:00,7.95
12757,7834.65,13,2395,2011-05-12 19:01:00,2011-11-24 12:30:00,21.52
12867,7829.26,13,7876,2009-12-16 16:25:00,2011-11-13 15:30:00,7.46
16592,7807.91,28,5504,2009-12-18 15:57:00,2011-12-05 13:49:00,18.24
15544,7807.89,20,6745,2010-01-28 14:39:00,2011-11-30 16:43:00,14.7
14395,7801.93,20,3872,2010-04-18 13:12:00,2011-12-07 14:34:00,10.02
17409,7793.51,10,4089,2009-12-11 12:17:00,2011-06-08 10:36:00,74.94
12720,7787.28,30,6018,2010-07-21 09:46:00,2011-12-07 08:03:00,16.26
17730,7773.8,20,5300,2010-04-29 11:48:00,2011-12-06 15:43:00,24.76
17739,7730.59,18,2335,2009-12-07 10:48:00,2011-11-28 09:12:00,51.88
13534,7720.9,35,3869,2010-07-07 15:00:00,2011-12-07 14:52:00,19.7
17696,7679.59,27,5891,2009-12-10 17:09:00,2011-11-01 13:43:00,21.04
14175,7678.88,8,3009,2010-03-22 10:43:00,2011-10-11 11:55:00,23.2
13141,7656.08,17,5159,2009-12-09 13:34:00,2011-09-16 09:54:00,18.06
15046,7623.79,25,4585,2010-01-14 14:29:00,2011-11-30 15:50:00,19.35
14145,7600.05,7,1655,2010-04-08 09:47:00,2011-10-24 12:10:00,304.0
13373,7587.19,6,4263,2009-12-06 12:34:00,2011-10-10 10:51:00,21.19
13137,7586.94,16,4238,2010-07-25 15:40:00,2011-11-29 12:09:00,5.44
13709,7571.35,18,4122,2010-01-11 10:40:00,2011-12-06 10:28:00,18.6
14030,7521.8,20,4215,2009-12-10 17:27:00,2011-11-21 16:48:00,9.13
17091,7495.75,19,3732,2009-12-16 15:45:00,2011-12-07 10:43:00,16.47
15179,7491.92,13,5416,2009-12-03 12:27:00,2011-11-21 12:53:00,23.86
15581,7480.4,38,3028,2009-12-02 12:19:00,2011-08-11 09:38:00,10.94
13815,7475.74,8,5381,2010-02-12 10:26:00,2011-11-17 14:19:00,21.0
16570,7434.31,20,4292,2010-03-30 09:32:00,2011-11-24 17:02:00,30.85
16242,7404.65,14,3921,2010-03-15 16:02:00,2011-12-01 15:12:00,11.02
17602,7354.43,14,5880,2010-03-30 17:25:00,2011-12-07 13:53:00,8.09
13082,7335.75,21,8466,2009-12-22 15:37:00,2011-08-05 16:16:00,56.87
17238,7331.67,32,3555,2009-12-01 10:59:00,2011-12-07 11:35:00,6.44
16253,7272.2,7,6030,2009-12-08 17:24:00,2011-10-04 09:09:00,24.49
14282,7250.76,25,5166,2010-02-15 11:22:00,2011-12-06 17:04:00,30.34
14092,7229.45,24,3606,2009-12-16 16:24:00,2011-12-02 12:13:00,19.38
14243,7217.75,17,3631,2010-08-20 13:41:00,2011-12-01 11:12:00,19.88
16729,7205.33,21,5722,2011-04-12 14:22:00,2011-11-01 14:29:00,10.98
14800,7191.33,17,6501,2010-09-30 14:38:00,2011-10-23 12:46:00,11.99
14688,7190.42,28,5041,2010-09-09 12:35:00,2011-12-02 12:26:00,14.7
16745,7180.7,17,6719,2011-02-01 11:31:00,2011-09-14 11:58:00,20.23
14841,7163.0,14,4164,2009-12-02 16:49:00,2011-10-17 15:03:00,23.88
15950,7120.91,10,3354,2010-01-26 11:39:00,2011-11-08 11:09:00,18.12
15521,7098.24,16,4507,2010-01-05 10:19:00,2011-10-30 13:42:00,17.61
14113,7092.61,16,3439,2009-12-08 07:42:00,2011-12-06 12:18:00,58.14
13451,7090.06,11,5229,2010-03-21 16:13:00,2011-11-13 15:58:00,6.94
17231,7064.8,25,3681,2009-12-07 16:38:00,2011-11-27 15:18:00,5.88
17769,7053.38,17,3157,2010-01-19 11:33:00,2011-11-27 11:18:00,12.1
13183,7036.18,15,4027,2010-03-14 12:32:00,2011-12-02 10:30:00,45.1
17965,7006.65,29,4383,2009-12-14 13:19:00,2011-11-02 09:31:00,8.58
16938,6995.36,9,5041,2010-02-17 14:47:00,2011-12-01 10:20:00,8.49
17690,6963.8,20,2939,2010-02-03 14:26:00,2011-11-09 15:17:00,19.34
12841,6958.2,40,5008,2010-07-08 15:38:00,2011-12-05 11:13:00,10.8
13552,6948.92,22,2630,2010-02-19 13:28:00,2011-10-04 15:19:00,33.57
15674,6948.23,13,3648,2009-12-08 17:08:00,2011-09-27 15:17:00,19.8
16265,6935.17,12,3214,2010-10-28 15:18:00,2011-11-30 16:41:00,20.58
16187,6911.44,15,5048,2011-02-28 13:34:00,2011-11-08 09:50:00,23.43
15301,6909.67,17,3763,2010-09-15 15:41:00,2011-10-20 09:57:00,20.03
12749,6897.36,9,2360,2010-07-06 15:05:00,2011-12-06 09:56:00,20.41
16170,6869.0,20,6056,2010-02-18 13:50:00,2011-10-20 08:21:00,15.61
15129,6860.18,23,4002,2010-04-08 17:15:00,2011-10-20 14:40:00,33.14
18231,6854.17,28,2915,2010-01-10 12:13:00,2011-05-31 14:18:00,17.9
16401,6849.15,23,6035,2010-06-02 13:13:00,2011-12-08 18:15:00,18.87
12613,6817.37,10,4157,2009-12-14 13:10:00,2011-10-13 14:59:00,20.91
12830,6814.64,6,9848,2011-06-21 10:53:00,2011-11-02 11:54:00,179.33
16145,6805.44,19,5270,2010-05-04 13:31:00,2011-12-01 10:33:00,17.19
15413,6798.72,5,2694,2009-12-01 10:18:00,2010-01-17 11:33:00,271.95
12417,6797.41,20,2884,2009-12-06 10:30:00,2011-12-06 14:52:00,18.42
14401,6795.9,22,6401,2009-12-14 13:22:00,2011-12-05 13:30:00,25.55
13993,6775.71,19,2135,2009-12-03 11:57:00,2011-10-28 09:06:00,25.96
13983,6753.89,21,3925,2009-12-09 13:53:00,2011-11-10 11:06:00,20.78
12662,6726.54,20,3424,2010-04-01 09:50:00,2011-12-09 11:59:00,17.2
12712,6723.03,21,2205,2009-12-09 10:46:00,2011-11-11 08:19:00,26.26
15321,6709.73,12,3653,2010-02-03 09:47:00,2011-09-30 09:40:00,21.71
14844,6702.43,10,4369,2010-04-12 12:50:00,2011-10-07 10:41:00,24.2
17975,6696.33,24,2179,2010-08-06 11:24:00,2011-11-24 13:27:00,14.37
13734,6695.69,4,302,2010-04-16 08:42:00,2010-07-19 12:04:00,247.99
16497,6695.28,23,3050,2009-12-03 14:11:00,2011-10-21 10:55:00,19.87
13384,6680.83,11,4142,2010-07-27 12:22:00,2011-11-09 11:04:00,25.31
17700,6679.97,14,3469,2009-12-01 11:37:00,2011-11-23 11:51:00,18.56
14461,6676.91,13,3005,2010-01-18 12:48:00,2011-07-14 17:11:00,10.5
16717,6663.68,14,3145,2009-12-07 15:55:00,2011-11-16 12:16:00,19.04
17001,6640.8,19,3782,2010-03-25 12:41:00,2011-12-09 09:38:00,24.15
13953,6640.68,12,5224,2009-12-11 12:58:00,2011-12-02 16:04:00,265.63
14562,6638.15,26,2574,2010-02-07 14:10:00,2011-12-06 11:05:00,11.05
13394,6621.7,19,5354,2009-12-01 11:58:00,2011-12-08 11:36:00,16.19
12626,6620.48,9,3453,2011-01-17 11:01:00,2011-11-16 16:06:00,22.52
13520,6606.0,11,3179,2009-12-17 11:11:00,2011-10-12 10:20:00,33.2
13831,6585.54,18,2393,2009-12-10 14:50:00,2011-11-23 15:41:00,36.18
12843,6583.36,30,3028,2009-12-13 11:41:00,2011-10-05 12:09:00,30.06
13015,6579.78,11,3527,2010-04-15 16:35:00,2011-10-17 13:19:00,18.91
13883,6560.02,15,3584,2009-12-08 17:26:00,2011-11-29 10:45:00,20.76
12836,6559.73,15,2231,2009-12-01 14:19:00,2011-10-11 15:10:00,15.96
15980,6543.68,7,4822,2010-06-01 14:40:00,2011-09-12 09:41:00,56.9
14855,6520.3,7,3510,2010-04-08 10:30:00,2011-08-12 14:02:00,31.5
14221,6517.49,17,3808,2010-04-06 14:10:00,2011-10-28 13:42:00,18.78
12823,6501.5,18,930,2010-01-29 12:52:00,2011-09-26 07:35:00,361.19
13317,6486.09,19,3149,2009-12-13 11:11:00,2011-10-04 13:35:00,18.85
12779,6474.11,14,3501,2009-12-03 07:25:00,2011-11-02 11:43:00,24.07
14154,6460.7,8,3222,2010-01-13 12:47:00,2011-04-14 16:26:00,22.13
15750,6452.99,18,4281,2009-12-01 17:19:00,2011-12-07 12:34:00,10.28
16940,6427.66,8,4503,2009-12-08 13:08:00,2011-10-18 13:15:00,10.22
16655,6423.26,13,3938,2010-01-31 15:40:00,2011-11-22 11:25:00,10.89
12656,6407.83,8,2860,2010-05-26 09:00:00,2011-11-22 13:42:00,25.94
15514,6392.06,18,4087,2009-12-04 16:37:00,2011-11-27 14:40:00,20.16
18094,6391.52,13,4164,2010-01-07 11:16:00,2011-09-19 09:28:00,50.73
12406,6390.36,5,3416,2010-01-11 14:04:00,2011-11-17 19:22:00,38.5
14388,6388.2,16,4190,2010-01-20 11:54:00,2011-11-29 13:32:00,16.25
14766,6375.73,11,3999,2010-06-06 11:11:00,2011-12-01 16:05:00,19.09
12356,6371.73,6,3416,2010-10-11 09:42:00,2011-11-17 08:40:00,44.87
14702,6368.78,29,2878,2009-12-10 20:22:00,2011-12-08 19:29:00,9.38
14227,6368.71,15,4048,2010-02-08 09:38:00,2011-11-13 15:48:00,16.89
12484,6354.1,12,3266,2010-01-27 16:41:00,2011-11-07 11:37:00,13.49
13590,6336.04,18,5271,2009-12-01 13:37:00,2011-11-28 12:54:00,15.61
18245,6324.98,20,5098,2010-03-08 15:26:00,2011-12-02 14:48:00,13.81
13654,6308.0,11,4762,2009-12-02 11:43:00,2011-10-27 16:24:00,19.17
12913,6283.24,13,3086,2009-12-01 12:18:00,2011-12-05 12:11:00,68.3
15480,6279.0,5,1852,2010-02-01 14:52:00,2011-08-15 14:32:00,29.2
13136,6274.56,13,3109,2009-12-08 18:30:00,2011-10-14 13:41:00,19.92
13615,6272.53,8,2910,2010-01-28 15:43:00,2011-01-25 08:21:00,17.09
17873,6265.33,18,4159,2009-12-16 15:11:00,2011-09-20 16:41:00,37.29
14004,6258.45,11,3425,2010-09-30 09:39:00,2011-10-27 14:40:00,25.97
15369,6251.26,11,3288,2009-12-08 07:43:00,2010-08-04 13:54:00,105.95
12497,6248.5,3,5685,2010-03-05 09:39:00,2011-09-19 12:29:00,109.62
17799,6246.93,20,3674,2009-12-13 16:03:00,2011-11-17 15:16:00,6.91
18118,6221.02,29,3184,2010-11-23 13:36:00,2011-11-29 11:32:00,4.35
16735,6217.41,14,4240,2009-12-08 09:24:00,2011-09-22 11:49:00,21.15
12429,6204.41,8,2890,2010-06-11 13:28:00,2011-11-30 17:22:00,40.55
15673,6204.32,9,3274,2010-02-22 14:28:00,2011-09-12 16:12:00,23.15
13334,6201.8,5,3198,2010-02-25 12:21:00,2011-09-18 15:21:00,13.08
16103,6191.71,22,2639,2010-01-08 12:08:00,2011-12-02 14:16:00,30.96
16156,6188.18,20,3205,2009-12-02 17:06:00,2011-12-01 12:42:00,23.71
14534,6187.66,26,2822,2010-03-15 14:16:00,2011-12-07 12:19:00,8.65
15299,6156.53,10,3356,2010-01-12 11:34:00,2011-10-03 14:19:00,615.65
14390,6150.03,13,2830,2010-10-10 14:30:00,2011-11-29 13:49:00,13.4
17669,6142.35,10,3505,2010-04-01 18:48:00,2011-10-28 08:53:00,42.66
13266,6135.04,19,6837,2009-12-17 10:52:00,2011-11-28 14:39:00,19.98
14852,6132.43,18,4366,2010-03-05 14:51:00,2011-10-12 13:20:00,19.85
17419,6126.25,18,2884,2010-01-25 13:19:00,2011-11-28 13:47:00,20.49
13230,6120.01,30,3520,2010-03-18 20:02:00,2011-12-05 16:03:00,4.89
14180,6117.5,33,847,2010-06-09 14:56:00,2011-11-29 10:56:00,21.17
13935,6116.92,3,2252,2010-02-25 16:01:00,2010-04-22 11:21:00,76.46
14560,6114.03,44,4580,2009-12-02 10:15:00,2011-12-02 15:22:00,30.57
18178,6103.74,11,3850,2010-02-18 14:25:00,2011-08-03 09:30:00,17.44
14530,6088.87,16,2989,2010-01-21 11:25:00,2011-11-14 10:38:00,12.87
18061,6083.81,28,3359,2009-12-04 11:36:00,2011-11-18 11:20:00,49.87
17509,6083.64,8,3512,2011-10-07 13:14:00,2011-10-13 10:26:00,16.71
16954,6081.88,20,4086,2010-01-18 14:49:00,2011-12-09 09:46:00,29.52
12664,6070.04,11,1495,2009-12-13 10:28:00,2011-12-01 17:07:00,134.89
17644,6028.6,20,3469,2010-02-16 08:44:00,2011-12-08 13:43:00,18.44
13658,6025.5,9,2171,2010-02-05 13:17:00,2011-11-30 10:13:00,25.42
17819,6021.05,12,1610,2009-12-13 15:24:00,2011-09-29 10:52:00,67.65
15372,6017.06,8,6410,2010-02-14 11:24:00,2011-07-25 16:39:00,105.56
15202,6001.49,3,3,2010-10-15 12:39:00,2010-10-15 13:05:00,2000.5
16456,6000.94,13,3296,2010-03-29 11:16:00,2011-09-01 13:50:00,15.35
12835,5996.83,41,2349,2009-12-03 12:13:00,2010-10-08 10:59:00,9.75
15755,5993.12,17,4034,2009-12-04 08:24:00,2011-11-29 14:57:00,16.15
14105,5988.83,5,3534,2009-12-18 16:57:00,2011-04-14 17:58:00,21.47
17457,5984.81,14,2695,2009-12-07 14:52:00,2011-08-05 12:48:00,93.51
14440,5982.03,13,1605,2009-12-02 12:13:00,2011-12-01 15:42:00,46.73
17625,5978.9,8,3505,2009-12-15 11:49:00,2011-11-21 13:36:00,8.75
14535,5973.23,9,3214,2010-02-24 15:03:00,2011-10-10 15:39:00,7.24
15785,5969.93,16,4479,2009-12-15 16:28:00,2011-11-07 11:33:00,26.53
14918,5955.81,9,2551,2010-04-08 11:18:00,2011-08-16 11:50:00,42.24
12500,5955.21,19,3377,2010-02-04 15:05:00,2011-11-16 16:20:00,40.79
14257,5954.45,9,3332,2010-03-01 15:36:00,2011-10-06 16:54:00,24.81
16710,5921.35,22,4174,2009-12-04 13:41:00,2011-11-20 14:50:00,6.51
15971,5902.83,18,2251,2009-12-08 09:46:00,2011-11-22 12:50:00,140.54
12455,5879.95,10,3302,2009-12-18 12:33:00,2011-09-27 15:31:00,25.9
18065,5866.63,29,2265,2009-12-09 16:00:00,2011-12-04 10:30:00,18.92
17146,5852.64,13,2188,2010-02-02 09:39:00,2011-08-26 12:44:00,19.44
14112,5834.59,13,3539,2010-02-23 14:16:00,2011-11-17 12:30:00,17.9
12910,5796.52,13,3632,2010-03-28 13:10:00,2011-11-16 14:28:00,42.31
18075,5783.29,20,3281,2010-07-29 11:47:00,2011-11-16 15:21:00,17.9
17672,5778.63,7,2758,2010-01-26 17:20:00,2011-10-20 14:18:00,28.05
14099,5750.91,20,3666,2009-12-10 11:55:00,2011-11-23 13:53:00,11.04
16316,5744.91,13,3057,2010-08-03 14:38:00,2011-10-06 13:48:00,19.34
12615,5740.98,8,3317,2010-03-18 14:09:00,2011-12-07 15:02:00,21.26
13771,5728.82,9,3140,2010-02-25 12:37:00,2011-10-06 14:18:00,26.52
13870,5712.08,15,3449,2010-02-08 12:08:00,2011-12-07 13:23:00,23.7
16607,5706.87,25,4436,2010-04-29 14:01:00,2011-11-22 10:24:00,19.15
17651,5703.52,16,4086,2010-07-01 12:17:00,2011-11-28 10:29:00,17.18
16279,5698.28,9,3683,2010-04-22 14:09:00,2011-11-18 15:00:00,16.37
16458,5690.89,30,3395,2010-05-26 14:38:00,2011-12-07 09:34:00,14.94
13157,5687.36,9,4762,2010-03-08 11:59:00,2011-10-21 13:50:00,22.66
12727,5679.53,10,2832,2010-02-23 09:54:00,2011-11-29 11:46:00,27.98
12633,5678.16,7,3238,2010-07-02 11:44:00,2011-10-12 11:40:00,18.56
13901,5676.34,15,3344,2010-01-05 09:29:00,2011-09-28 14:48:00,18.31
17491,5653.67,17,3362,2010-04-28 11:57:00,2011-12-08 16:18:00,31.94
16409,5652.74,12,3664,2009-12-13 15:38:00,2011-11-03 16:45:00,7.29
13722,5635.41,10,3059,2010-03-03 14:13:00,2011-07-31 12:44:00,29.82
16320,5628.99,6,3319,2010-01-27 13:29:00,2011-06-20 15:25:00,23.36
16003,5613.83,10,2210,2009-12-03 18:51:00,2011-11-10 09:57:00,27.65
18145,5609.74,11,5104,2009-12-08 12:30:00,2011-11-27 11:22:00,13.95
16200,5608.1,12,3068,2009-12-02 15:04:00,2011-12-05 14:40:00,9.15
17838,5604.64,13,3491,2010-03-19 09:53:00,2011-11-13 11:20:00,22.07
16011,5601.01,29,3323,2009-12-01 12:02:00,2011-12-01 16:31:00,13.18
15228,5580.27,6,3375,2010-07-28 10:21:00,2011-10-04 13:56:00,23.85
15854,5578.28,21,1691,2009-12-10 12:08:00,2011-12-05 13:39:00,21.79
17203,5564.09,10,4597,2010-11-16 12:52:00,2011-11-04 12:27:00,21.32
14210,5556.57,16,2511,2010-01-06 10:17:00,2011-08-26 12:36:00,17.7
15527,5554.89,23,2211,2009-12-15 17:31:00,2011-11-21 12:17:00,16.88
14907,5547.72,16,2583,2010-04-16 13:40:00,2011-12-06 14:14:00,20.7
14572,5526.88,11,2878,2010-03-28 13:47:00,2011-12-06 14:40:00,10.9
17069,5517.23,14,3230,2009-12-03 12:27:00,2011-11-11 17:13:00,19.43
14732,5517.07,19,2273,2009-12-09 10:48:00,2011-12-01 14:34:00,19.92
17092,5511.41,11,3768,2010-02-02 16:42:00,2011-10-20 19:51:00,14.06
17204,5504.69,9,2651,2010-06-10 11:37:00,2011-06-17 14:46:00,31.1
14189,5503.15,16,4392,2010-11-16 09:28:00,2011-12-07 15:55:00,17.93
13115,5494.7,10,3934,2010-04-19 13:29:00,2011-11-28 12:38:00,17.5
16609,5493.46,7,2420,2011-04-01 10:11:00,2011-11-24 13:32:00,19.9
13593,5493.29,14,2170,2010-03-02 16:36:00,2011-08-23 13:35:00,13.46
13769,5478.12,20,2452,2009-12-16 11:59:00,2011-12-07 15:08:00,19.92
16992,5476.5,13,2061,2010-02-11 12:36:00,2011-11-29 11:50:00,19.22
17512,5467.82,18,5434,2009-12-10 19:35:00,2011-11-11 12:11:00,27.76
12480,5464.85,7,2952,2010-07-20 13:21:00,2011-11-11 14:52:00,22.58
17685,5454.95,12,3474,2010-02-11 13:44:00,2011-11-23 11:36:00,27.55
18198,5425.56,17,4074,2011-01-07 13:39:00,2011-12-05 14:49:00,34.12
12378,5416.32,2,3316,2010-05-26 14:07:00,2011-08-02 10:34:00,17.99
14626,5410.92,11,3135,2009-12-10 14:57:00,2011-11-16 10:37:00,23.32
14249,5400.46,12,2383,2010-01-29 14:21:00,2010-10-25 12:34:00,19.85
17719,5396.04,15,2466,2011-03-29 11:29:00,2011-11-02 10:36:00,19.69
17612,5394.86,18,3521,2009-12-17 11:59:00,2011-10-17 14:59:00,15.87
13362,5394.07,7,2481,2010-10-10 15:27:00,2011-11-30 14:41:00,18.1
13014,5381.08,11,1979,2010-10-03 11:35:00,2011-11-29 12:27:00,24.02
14459,5375.74,2,2303,2010-02-26 13:26:00,2011-07-07 13:35:00,47.57
14442,5367.02,7,1431,2010-01-18 12:59:00,2011-05-19 11:36:00,29.33
17863,5360.48,12,4676,2010-02-25 12:01:00,2011-10-11 13:45:00,21.02
12362,5356.23,11,2230,2009-12-01 10:10:00,2011-12-06 15:40:00,20.06
15641,5345.55,12,4422,2009-12-06 15:31:00,2011-08-26 14:04:00,17.19
16008,5339.13,15,3237,2010-03-19 11:07:00,2011-11-16 10:32:00,21.1
15628,5333.08,17,3569,2009-12-13 13:39:00,2011-12-05 10:24:00,17.84
13842,5319.34,18,2716,2010-02-16 15:54:00,2011-10-12 10:51:00,15.88
17584,5309.42,6,2464,2010-01-25 08:17:00,2011-12-02 17:12:00,42.82
16546,5307.07,5,4211,2010-09-23 15:43:00,2011-02-22 11:20:00,60.31
16393,5297.77,23,3001,2009-12-01 12:13:00,2011-12-07 12:51:00,7.09
15394,5286.8,11,2372,2009-12-15 19:05:00,2011-11-30 11:49:00,23.29
15152,5263.83,14,2994,2010-01-07 15:15:00,2011-11-30 12:32:00,17.55
13931,5257.38,11,3488,2009-12-03 10:26:00,2011-09-05 10:12:00,19.4
13975,5256.4,12,3884,2010-02-02 13:13:00,2011-11-08 13:19:00,7.13
13107,5253.07,9,4316,2010-02-04 10:50:00,2011-10-26 14:52:00,29.51
14930,5236.73,6,2193,2010-04-12 11:22:00,2011-08-23 10:31:00,18.84
12755,5236.26,11,2293,2010-01-15 11:57:00,2011-03-04 12:42:00,83.12
15722,5234.0,11,2279,2010-03-09 15:05:00,2011-11-04 11:43:00,29.4
17061,5232.23,11,1526,2011-04-21 13:29:00,2011-09-27 11:24:00,52.85
12422,5231.8,17,2596,2009-12-18 12:44:00,2011-09-05 09:48:00,30.42
15606,5230.99,17,1615,2010-03-02 14:48:00,2011-10-09 15:47:00,36.08
13763,5217.44,3,3224,2010-09-30 17:39:00,2011-10-07 15:13:00,104.35
15812,5201.47,12,3450,2009-12-15 13:40:00,2011-08-24 14:19:00,41.61
14546,5184.84,11,2688,2009-12-06 13:10:00,2011-12-04 13:00:00,6.56
12510,5178.02,9,2049,2009-12-04 13:47:00,2011-07-20 10:15:00,35.71
17663,5175.83,17,2297,2010-03-04 11:42:00,2011-11-14 08:56:00,21.75
15796,5171.63,17,1733,2010-03-31 13:10:00,2011-12-08 19:55:00,17.65
12625,5164.88,4,3309,2010-04-22 11:33:00,2011-05-12 09:54:00,28.22
17157,5151.9,19,2092,2009-12-04 13:00:00,2011-12-02 09:10:00,36.54
16153,5133.49,11,3693,2010-05-26 12:41:00,2011-10-21 10:50:00,22.71
16308,5120.0,7,16000,2009-12-15 15:48:00,2011-11-02 11:24:00,731.43
12708,5117.66,18,2432,2009-12-18 10:25:00,2011-11-10 09:52:00,17.29
14713,5115.76,21,3329,2009-12-03 19:22:00,2011-11-30 16:26:00,7.57
15443,5114.23,14,2699,2010-03-07 12:10:00,2011-12-08 10:40:00,8.18
12483,5097.18,19,2160,2010-01-31 13:28:00,2011-11-22 17:02:00,36.94
12594,5090.11,15,2768,2010-03-03 13:51:00,2011-11-02 12:20:00,25.58
17861,5088.29,18,4541,2009-12-10 11:27:00,2011-12-06 16:21:00,9.12
14493,5087.86,10,3148,2010-03-08 08:33:00,2011-12-02 16:14:00,14.33
15367,5081.33,11,2944,2009-12-10 14:20:00,2011-10-13 14:13:00,18.21
12432,5059.32,5,1801,2011-06-20 13:27:00,2011-10-28 11:43:00,46.85
17469,5051.25,17,2304,2009-12-16 15:06:00,2011-11-23 13:15:00,18.92
13634,5033.77,16,2090,2010-01-10 14:26:00,2011-11-06 13:40:00,11.29
16931,5032.22,23,3357,2010-11-07 13:24:00,2011-12-04 13:15:00,5.31
12759,5020.74,8,3202,2009-12-04 10:47:00,2011-10-18 14:49:00,16.62
12444,5005.46,5,1153,2011-06-21 14:00:00,2011-11-18 13:23:00,28.44
17084,5001.21,3,3178,2010-11-08 14:20:00,2011-11-04 14:54:00,17.8
17346,4998.61,26,3439,2010-04-18 12:18:00,2011-12-06 12:18:00,5.42
15898,4996.45,25,2160,2009-12-11 16:11:00,2011-12-08 15:23:00,8.07
